Date,Shift,Truck_ID,Loads,Tonnes_Hauled
2025-04-15,Day,TR015,23,1265
2025-04-15,Day,TR016,33,1584
2025-04-15,Day,TR017,14,742
2025-04-15,Day,TR018,19,931
2025-04-15,Day,TR019,14,868
2025-04-15,Day,TR020,26,1508
2025-04-15,Night,TR001,14,714
2025-04-15,Night,TR002,26,1430
2025-04-15,Night,TR003,27,1566
2025-04-15,Night,TR004,21,1260
2025-04-15,Night,TR005,17,782
2025-04-15,Night,TR006,33,1485
2025-04-15,Night,TR007,18,846
2025-04-15,Night,TR008,17,884
2025-04-15,Night,TR009,14,756
2025-04-15,Night,TR010,33,1551
2025-04-15,Night,TR011,33,1749
2025-04-15,Night,TR012,25,1325
2025-04-15,Night,TR013,19,893
2025-04-15,Night,TR014,25,1575
2025-04-15,Night,TR015,23,1288
2025-04-15,Night,TR016,26,1352
2025-04-15,Night,TR017,14,770
2025-04-15,Night,TR018,31,1581
2025-04-15,Night,TR019,32,1984
2025-04-15,Night,TR020,17,952
2025-04-16,Day,TR001,29,1566
2025-04-16,Day,TR002,28,1764
2025-04-16,Day,TR003,26,1586
2025-04-16,Day,TR004,30,1830
2025-04-16,Day,TR005,31,1519
2025-04-16,Day,TR006,12,576
2025-04-16,Day,TR007,17,986
2025-04-16,Day,TR008,23,1242
2025-04-16,Day,TR009,12,696
2025-04-16,Day,TR010,20,1200
2025-04-16,Day,TR011,14,700
2025-04-16,Day,TR012,13,650
2025-04-16,Day,TR013,33,1782
2025-04-16,Day,TR014,22,1100
2025-04-16,Day,TR015,18,1044
2025-04-16,Day,TR016,34,2006
2025-04-16,Day,TR017,28,1512
2025-04-16,Day,TR018,14,826
2025-04-16,Day,TR019,30,1650
2025-04-16,Day,TR020,14,826
2025-04-16,Night,TR001,33,1617
2025-04-16,Night,TR002,15,885
2025-04-16,Night,TR003,19,1121
2025-04-16,Night,TR004,28,1400
2025-04-16,Night,TR005,12,672
2025-04-16,Night,TR006,21,1302
2025-04-16,Night,TR007,20,980
2025-04-16,Night,TR008,31,1829
2025-04-16,Night,TR009,26,1664
2025-04-16,Night,TR010,30,1860
2025-04-16,Night,TR011,30,1590
2025-04-16,Night,TR012,13,741
2025-04-16,Night,TR013,29,1856
2025-04-16,Night,TR014,27,1512
2025-04-16,Night,TR015,25,1175
2025-04-16,Night,TR016,12,540
2025-04-16,Night,TR017,32,1920
2025-04-16,Night,TR018,17,901
2025-04-16,Night,TR019,23,1127
2025-04-16,Night,TR020,21,1071
2025-04-17,Day,TR001,27,1620
2025-04-17,Day,TR002,14,756
2025-04-17,Day,TR003,34,2108
2025-04-17,Day,TR004,30,1770
2025-04-17,Day,TR005,12,768
2025-04-17,Day,TR006,28,1736
2025-04-17,Day,TR007,32,1600
2025-04-17,Day,TR008,12,696
2025-04-17,Day,TR009,22,990
2025-04-17,Day,TR010,18,1152
2025-04-17,Day,TR011,20,1000
2025-04-17,Day,TR012,27,1566
2025-04-17,Day,TR013,19,1159
2025-04-17,Day,TR014,25,1200
2025-04-17,Day,TR015,19,1159
2025-04-17,Day,TR016,14,630
2025-04-17,Day,TR017,27,1431
2025-04-17,Day,TR018,17,918
2025-04-17,Day,TR019,16,832
2025-04-17,Day,TR020,17,952
2025-04-17,Night,TR001,27,1701
2025-04-17,Night,TR002,13,663
2025-04-17,Night,TR003,18,1008
2025-04-17,Night,TR004,24,1488
2025-04-17,Night,TR005,33,1980
2025-04-17,Night,TR006,16,720
2025-04-17,Night,TR007,32,2016
2025-04-17,Night,TR008,17,765
2025-04-17,Night,TR009,27,1512
2025-04-17,Night,TR010,32,1792
2025-04-17,Night,TR011,29,1740
2025-04-17,Night,TR012,12,564
2025-04-17,Night,TR013,29,1392
2025-04-17,Night,TR014,16,960
2025-04-17,Night,TR015,16,752
2025-04-17,Night,TR016,12,648
2025-04-17,Night,TR017,26,1534
2025-04-17,Night,TR018,32,1856
2025-04-17,Night,TR019,29,1421
2025-04-17,Night,TR020,19,969
2025-04-18,Day,TR001,13,832
2025-04-18,Day,TR002,17,901
2025-04-18,Day,TR003,20,900
2025-04-18,Day,TR004,32,1568
2025-04-18,Day,TR005,14,714
2025-04-18,Day,TR006,15,960
2025-04-18,Day,TR007,16,816
2025-04-18,Day,TR008,18,810
2025-04-18,Day,TR009,12,660
2025-04-18,Day,TR010,17,782
2025-04-18,Day,TR011,18,900
2025-04-18,Day,TR012,21,1344
2025-04-18,Day,TR013,19,1121
2025-04-18,Day,TR014,29,1334
2025-04-18,Day,TR015,23,1219
2025-04-18,Day,TR016,23,1104
2025-04-18,Day,TR017,22,1034
2025-04-18,Day,TR018,33,1848
2025-04-18,Day,TR019,12,660
2025-04-18,Day,TR020,33,1947
2025-04-18,Night,TR001,18,1116
2025-04-18,Night,TR002,16,784
2025-04-18,Night,TR003,15,945
2025-04-18,Night,TR004,28,1540
2025-04-18,Night,TR005,27,1350
2025-04-18,Night,TR006,13,793
2025-04-18,Night,TR007,34,1530
2025-04-18,Night,TR008,13,728
2025-04-18,Night,TR009,12,708
2025-04-18,Night,TR010,33,1650
2025-04-18,Night,TR011,18,1116
2025-04-18,Night,TR012,20,980
2025-04-18,Night,TR013,13,793
2025-04-18,Night,TR014,33,1518
2025-04-18,Night,TR015,30,1440
2025-04-18,Night,TR016,15,780
2025-04-18,Night,TR017,22,1364
2025-04-18,Night,TR018,28,1316
2025-04-18,Night,TR019,25,1550
2025-04-18,Night,TR020,27,1323
2025-04-19,Day,TR001,14,756
2025-04-19,Day,TR002,22,1144
2025-04-19,Day,TR003,14,658
2025-04-19,Day,TR004,24,1512
2025-04-19,Day,TR005,25,1325
2025-04-19,Day,TR006,33,1914
2025-04-19,Day,TR007,28,1568
2025-04-19,Day,TR008,29,1595
2025-04-19,Day,TR009,26,1482
2025-04-19,Day,TR010,29,1798
2025-04-19,Day,TR011,18,1044
2025-04-19,Day,TR012,12,660
2025-04-19,Day,TR013,32,1824
2025-04-19,Day,TR014,18,1026
2025-04-19,Day,TR015,20,1060
2025-04-19,Day,TR016,17,969
2025-04-19,Day,TR017,16,848
2025-04-19,Day,TR018,33,1980
2025-04-19,Day,TR019,21,1344
2025-04-19,Day,TR020,12,768
2025-04-19,Night,TR001,20,1220
2025-04-19,Night,TR002,33,1881
2025-04-19,Night,TR003,26,1534
2025-04-19,Night,TR004,17,816
2025-04-19,Night,TR005,19,1026
2025-04-19,Night,TR006,29,1450
2025-04-19,Night,TR007,24,1080
2025-04-19,Night,TR008,12,768
2025-04-19,Night,TR009,31,1922
2025-04-19,Night,TR010,19,1045
2025-04-19,Night,TR011,27,1350
2025-04-19,Night,TR012,29,1682
2025-04-19,Night,TR013,21,1113
2025-04-19,Night,TR014,19,1159
2025-04-19,Night,TR015,34,2176
2025-04-19,Night,TR016,29,1479
2025-04-19,Night,TR017,29,1421
2025-04-19,Night,TR018,32,1600
2025-04-19,Night,TR019,21,966
2025-04-19,Night,TR020,13,676
2025-04-20,Day,TR001,24,1080
2025-04-20,Day,TR002,31,1457
2025-04-20,Day,TR003,34,1700
2025-04-20,Day,TR004,20,960
2025-04-20,Day,TR005,30,1770
2025-04-20,Day,TR006,13,611
2025-04-20,Day,TR007,26,1612
2025-04-20,Day,TR008,14,686
2025-04-20,Day,TR009,24,1128
2025-04-20,Day,TR010,19,855
2025-04-20,Day,TR011,23,1357
2025-04-20,Day,TR012,21,1050
2025-04-20,Day,TR013,21,1155
2025-04-20,Day,TR014,15,705
2025-04-20,Day,TR015,16,1024
2025-04-20,Day,TR016,28,1316
2025-04-20,Day,TR017,18,954
2025-04-20,Day,TR018,16,992
2025-04-20,Day,TR019,33,1617
2025-04-20,Day,TR020,12,600
2025-04-20,Night,TR001,25,1525
2025-04-20,Night,TR002,19,950
2025-04-20,Night,TR003,17,765
2025-04-20,Night,TR004,12,636
2025-04-20,Night,TR005,26,1170
2025-04-20,Night,TR006,16,1008
2025-04-20,Night,TR007,34,1938
2025-04-20,Night,TR008,23,1288
2025-04-20,Night,TR009,20,980
2025-04-20,Night,TR010,20,1160
2025-04-20,Night,TR011,27,1566
2025-04-20,Night,TR012,26,1196
2025-04-20,Night,TR013,26,1612
2025-04-20,Night,TR014,26,1456
2025-04-20,Night,TR015,17,1020
2025-04-20,Night,TR016,22,1100
2025-04-20,Night,TR017,23,1081
2025-04-20,Night,TR018,33,1947
2025-04-20,Night,TR019,19,1140
2025-04-20,Night,TR020,13,676
2025-04-21,Day,TR001,26,1170
2025-04-21,Day,TR002,28,1708
2025-04-21,Day,TR003,25,1225
2025-04-21,Day,TR004,29,1479
2025-04-21,Day,TR005,28,1596
2025-04-21,Day,TR006,14,644
2025-04-21,Day,TR007,12,552
2025-04-21,Day,TR008,18,810
2025-04-21,Day,TR009,33,2079
2025-04-21,Day,TR010,15,765
2025-04-21,Day,TR011,29,1682
2025-04-21,Day,TR012,25,1600
2025-04-21,Day,TR013,26,1508
2025-04-21,Day,TR014,23,1265
2025-04-21,Day,TR015,18,990
2025-04-21,Day,TR016,33,1716
2025-04-21,Day,TR017,15,840
2025-04-21,Day,TR018,30,1920
2025-04-21,Day,TR019,24,1440
2025-04-21,Day,TR020,17,901
2025-04-21,Night,TR001,21,1071
2025-04-21,Night,TR002,28,1736
2025-04-21,Night,TR003,19,893
2025-04-21,Night,TR004,30,1830
2025-04-21,Night,TR005,33,1650
2025-04-21,Night,TR006,28,1652
2025-04-21,Night,TR007,30,1830
2025-04-21,Night,TR008,33,1782
2025-04-21,Night,TR009,13,624
2025-04-21,Night,TR010,32,1952
2025-04-21,Night,TR011,12,624
2025-04-21,Night,TR012,17,867
2025-04-21,Night,TR013,26,1430
2025-04-21,Night,TR014,23,1219
2025-04-21,Night,TR015,26,1508
2025-04-21,Night,TR016,12,564
2025-04-21,Night,TR017,19,1007
2025-04-21,Night,TR018,34,2108
2025-04-21,Night,TR019,26,1170
2025-04-21,Night,TR020,14,756
2025-04-22,Day,TR001,25,1450
2025-04-22,Day,TR002,15,930
2025-04-22,Day,TR003,23,1288
2025-04-22,Day,TR004,12,732
2025-04-22,Day,TR005,24,1176
2025-04-22,Day,TR006,19,988
2025-04-22,Day,TR007,12,756
2025-04-22,Day,TR008,30,1860
2025-04-22,Day,TR009,20,1120
2025-04-22,Day,TR010,22,1188
2025-04-22,Day,TR011,25,1350
2025-04-22,Day,TR012,29,1334
2025-04-22,Day,TR013,16,992
2025-04-22,Day,TR014,32,1952
2025-04-22,Day,TR015,20,1080
2025-04-22,Day,TR016,12,600
2025-04-22,Day,TR017,28,1428
2025-04-22,Day,TR018,23,1081
2025-04-22,Day,TR019,23,1357
2025-04-22,Day,TR020,25,1400
2025-04-22,Night,TR001,33,1617
2025-04-22,Night,TR002,18,1026
2025-04-22,Night,TR003,23,1472
2025-04-22,Night,TR004,13,611
2025-04-22,Night,TR005,19,1026
2025-04-22,Night,TR006,32,1728
2025-04-22,Night,TR007,22,1056
2025-04-22,Night,TR008,21,1155
2025-04-22,Night,TR009,25,1425
2025-04-22,Night,TR010,21,1008
2025-04-22,Night,TR011,15,720
2025-04-22,Night,TR012,26,1612
2025-04-22,Night,TR013,32,1632
2025-04-22,Night,TR014,13,741
2025-04-22,Night,TR015,12,684
2025-04-22,Night,TR016,20,1220
2025-04-22,Night,TR017,26,1534
2025-04-22,Night,TR018,21,1281
2025-04-22,Night,TR019,24,1368
2025-04-22,Night,TR020,20,1060
2025-04-23,Day,TR001,31,1612
2025-04-23,Day,TR002,12,624
2025-04-23,Day,TR003,21,1113
2025-04-23,Day,TR004,13,611
2025-04-23,Day,TR005,19,1007
2025-04-23,Day,TR006,12,624
2025-04-23,Day,TR007,19,855
2025-04-23,Day,TR008,17,850
2025-04-23,Day,TR009,15,900
2025-04-23,Day,TR010,13,728
2025-04-23,Day,TR011,27,1647
2025-04-23,Day,TR012,24,1320
2025-04-23,Day,TR013,29,1798
2025-04-23,Day,TR014,16,960
2025-04-23,Day,TR015,22,1012
2025-04-23,Day,TR016,26,1664
2025-04-23,Day,TR017,15,675
2025-04-23,Day,TR018,33,1848
2025-04-23,Day,TR019,17,1020
2025-04-23,Day,TR020,21,1071
2025-04-23,Night,TR001,18,1008
2025-04-23,Night,TR002,15,780
2025-04-23,Night,TR003,19,874
2025-04-23,Night,TR004,29,1305
2025-04-23,Night,TR005,34,1564
2025-04-23,Night,TR006,20,920
2025-04-23,Night,TR007,20,1140
2025-04-23,Night,TR008,14,770
2025-04-23,Night,TR009,29,1566
2025-04-23,Night,TR010,14,812
2025-04-23,Night,TR011,16,720
2025-04-23,Night,TR012,22,1100
2025-04-23,Night,TR013,12,720
2025-04-23,Night,TR014,25,1575
2025-04-23,Night,TR015,23,1219
2025-04-23,Night,TR016,31,1426
2025-04-23,Night,TR017,20,1200
2025-04-23,Night,TR018,18,1116
2025-04-23,Night,TR019,18,954
2025-04-23,Night,TR020,32,1568
2025-04-24,Day,TR001,34,1530
2025-04-24,Day,TR002,18,1008
2025-04-24,Day,TR003,25,1575
2025-04-24,Day,TR004,34,1972
2025-04-24,Day,TR005,27,1377
2025-04-24,Day,TR006,30,1710
2025-04-24,Day,TR007,12,732
2025-04-24,Day,TR008,20,1080
2025-04-24,Day,TR009,23,1403
2025-04-24,Day,TR010,18,936
2025-04-24,Day,TR011,12,612
2025-04-24,Day,TR012,14,784
2025-04-24,Day,TR013,32,1728
2025-04-24,Day,TR014,32,2048
2025-04-24,Day,TR015,13,715
2025-04-24,Day,TR016,24,1248
2025-04-24,Day,TR017,31,1612
2025-04-24,Day,TR018,13,715
2025-04-24,Day,TR019,16,832
2025-04-24,Day,TR020,23,1357
2025-04-24,Night,TR001,18,936
2025-04-24,Night,TR002,13,676
2025-04-24,Night,TR003,25,1425
2025-04-24,Night,TR004,18,828
2025-04-24,Night,TR005,25,1450
2025-04-24,Night,TR006,13,715
2025-04-24,Night,TR007,14,756
2025-04-24,Night,TR008,26,1534
2025-04-24,Night,TR009,28,1680
2025-04-24,Night,TR010,17,1037
2025-04-24,Night,TR011,20,1040
2025-04-24,Night,TR012,30,1530
2025-04-24,Night,TR013,13,767
2025-04-24,Night,TR014,27,1512
2025-04-24,Night,TR015,15,855
2025-04-24,Night,TR016,16,896
2025-04-24,Night,TR017,23,1380
2025-04-24,Night,TR018,34,1632
2025-04-24,Night,TR019,14,784
2025-04-24,Night,TR020,33,1584
2025-04-25,Day,TR001,23,1219
2025-04-25,Day,TR002,19,1102
2025-04-25,Day,TR003,18,972
2025-04-25,Day,TR004,31,1612
2025-04-25,Day,TR005,12,744
2025-04-25,Day,TR006,18,1080
2025-04-25,Day,TR007,29,1595
2025-04-25,Day,TR008,14,896
2025-04-25,Day,TR009,27,1431
2025-04-25,Day,TR010,31,1860
2025-04-25,Day,TR011,29,1392
2025-04-25,Day,TR012,26,1300
2025-04-25,Day,TR013,13,663
2025-04-25,Day,TR014,14,658
2025-04-25,Day,TR015,28,1540
2025-04-25,Day,TR016,21,1008
2025-04-25,Day,TR017,29,1653
2025-04-25,Day,TR018,25,1200
2025-04-25,Day,TR019,14,658
2025-04-25,Day,TR020,12,768
2025-04-25,Night,TR001,20,1160
2025-04-25,Night,TR002,34,2142
2025-04-25,Night,TR003,19,1026
2025-04-25,Night,TR004,22,990
2025-04-25,Night,TR005,29,1624
2025-04-25,Night,TR006,20,1120
2025-04-25,Night,TR007,28,1260
2025-04-25,Night,TR008,26,1612
2025-04-25,Night,TR009,28,1596
2025-04-25,Night,TR010,14,826
2025-04-25,Night,TR011,29,1566
2025-04-25,Night,TR012,25,1425
2025-04-25,Night,TR013,14,700
2025-04-25,Night,TR014,30,1920
2025-04-25,Night,TR015,18,954
2025-04-25,Night,TR016,33,1584
2025-04-25,Night,TR017,18,828
2025-04-25,Night,TR018,17,969
2025-04-25,Night,TR019,20,1280
2025-04-25,Night,TR020,32,1984
2025-04-26,Day,TR001,28,1652
2025-04-26,Day,TR002,23,1472
2025-04-26,Day,TR003,14,826
2025-04-26,Day,TR004,15,765
2025-04-26,Day,TR005,17,969
2025-04-26,Day,TR006,30,1380
2025-04-26,Day,TR007,25,1225
2025-04-26,Day,TR008,13,689
2025-04-26,Day,TR009,25,1225
2025-04-26,Day,TR010,20,1280
2025-04-26,Day,TR011,19,1216
2025-04-26,Day,TR012,31,1612
2025-04-26,Day,TR013,25,1475
2025-04-26,Day,TR014,22,1166
2025-04-26,Day,TR015,19,893
2025-04-26,Day,TR016,12,612
2025-04-26,Day,TR017,30,1470
2025-04-26,Day,TR018,16,816
2025-04-26,Day,TR019,25,1225
2025-04-26,Day,TR020,17,799
2025-04-26,Night,TR001,19,931
2025-04-26,Night,TR002,31,1953
2025-04-26,Night,TR003,20,920
2025-04-26,Night,TR004,14,714
2025-04-26,Night,TR005,22,1210
2025-04-26,Night,TR006,18,936
2025-04-26,Night,TR007,18,990
2025-04-26,Night,TR008,28,1260
2025-04-26,Night,TR009,23,1311
2025-04-26,Night,TR010,27,1512
2025-04-26,Night,TR011,24,1392
2025-04-26,Night,TR012,20,1120
2025-04-26,Night,TR013,19,1007
2025-04-26,Night,TR014,14,728
2025-04-26,Night,TR015,15,735
2025-04-26,Night,TR016,21,1155
2025-04-26,Night,TR017,33,1485
2025-04-26,Night,TR018,32,1632
2025-04-26,Night,TR019,28,1624
2025-04-26,Night,TR020,34,1598
2025-04-27,Day,TR001,34,1564
2025-04-27,Day,TR002,32,1856
2025-04-27,Day,TR003,23,1196
2025-04-27,Day,TR004,14,854
2025-04-27,Day,TR005,28,1764
2025-04-27,Day,TR006,28,1792
2025-04-27,Day,TR007,32,1696
2025-04-27,Day,TR008,28,1400
2025-04-27,Day,TR009,30,1710
2025-04-27,Day,TR010,22,1254
2025-04-27,Day,TR011,18,1026
2025-04-27,Day,TR012,22,1122
2025-04-27,Day,TR013,34,1564
2025-04-27,Day,TR014,29,1421
2025-04-27,Day,TR015,17,816
2025-04-27,Day,TR016,14,658
2025-04-27,Day,TR017,31,1953
2025-04-27,Day,TR018,25,1125
2025-04-27,Day,TR019,31,1767
2025-04-27,Day,TR020,23,1449
2025-04-27,Night,TR001,21,1092
2025-04-27,Night,TR002,29,1595
2025-04-27,Night,TR003,28,1624
2025-04-27,Night,TR004,31,1581
2025-04-27,Night,TR005,13,702
2025-04-27,Night,TR006,26,1586
2025-04-27,Night,TR007,18,1062
2025-04-27,Night,TR008,31,1891
2025-04-27,Night,TR009,30,1920
2025-04-27,Night,TR010,27,1404
2025-04-27,Night,TR011,22,1298
2025-04-27,Night,TR012,17,969
2025-04-27,Night,TR013,25,1450
2025-04-27,Night,TR014,21,1239
2025-04-27,Night,TR015,13,767
2025-04-27,Night,TR016,30,1860
2025-04-27,Night,TR017,33,1683
2025-04-27,Night,TR018,13,754
2025-04-27,Night,TR019,14,700
2025-04-27,Night,TR020,28,1568
2025-04-28,Day,TR001,25,1500
2025-04-28,Day,TR002,15,900
2025-04-28,Day,TR003,25,1325
2025-04-28,Day,TR004,22,1210
2025-04-28,Day,TR005,24,1224
2025-04-28,Day,TR006,17,816
2025-04-28,Day,TR007,19,950
2025-04-28,Day,TR008,23,1449
2025-04-28,Day,TR009,14,714
2025-04-28,Day,TR010,13,832
2025-04-28,Day,TR011,28,1372
2025-04-28,Day,TR012,21,1239
2025-04-28,Day,TR013,34,1904
2025-04-28,Day,TR014,18,1044
2025-04-28,Day,TR015,27,1539
2025-04-28,Day,TR016,13,767
2025-04-28,Day,TR017,12,756
2025-04-28,Day,TR018,32,1792
2025-04-28,Day,TR019,26,1196
2025-04-28,Day,TR020,32,1600
2025-04-28,Night,TR001,18,1062
2025-04-28,Night,TR002,33,1782
2025-04-28,Night,TR003,23,1265
2025-04-28,Night,TR004,18,1008
2025-04-28,Night,TR005,34,1768
2025-04-28,Night,TR006,29,1740
2025-04-28,Night,TR007,31,1829
2025-04-28,Night,TR008,33,1947
2025-04-28,Night,TR009,34,2006
2025-04-28,Night,TR010,31,1922
2025-04-28,Night,TR011,34,1904
2025-04-28,Night,TR012,28,1792
2025-04-28,Night,TR013,20,940
2025-04-28,Night,TR014,32,1824
2025-04-28,Night,TR015,21,1239
2025-04-28,Night,TR016,12,648
2025-04-28,Night,TR017,18,900
2025-04-28,Night,TR018,34,1904
2025-04-28,Night,TR019,15,780
2025-04-28,Night,TR020,17,1071
2025-04-29,Day,TR001,18,936
2025-04-29,Day,TR002,19,912
2025-04-29,Day,TR003,29,1624
2025-04-29,Day,TR004,22,1144
2025-04-29,Day,TR005,27,1242
2025-04-29,Day,TR006,33,1848
2025-04-29,Day,TR007,17,935
2025-04-29,Day,TR008,31,1488
2025-04-29,Day,TR009,24,1344
2025-04-29,Day,TR010,30,1680
2025-04-29,Day,TR011,28,1680
2025-04-29,Day,TR012,32,1664
2025-04-29,Day,TR013,28,1372
2025-04-29,Day,TR014,31,1984
2025-04-29,Day,TR015,18,1008
2025-04-29,Day,TR016,30,1350
2025-04-29,Day,TR017,28,1708
2025-04-29,Day,TR018,32,1536
2025-04-29,Day,TR019,29,1740
2025-04-29,Day,TR020,12,708
2025-04-29,Night,TR001,26,1664
2025-04-29,Night,TR002,12,768
2025-04-29,Night,TR003,25,1250
2025-04-29,Night,TR004,20,1200
2025-04-29,Night,TR005,34,1734
2025-04-29,Night,TR006,34,1938
2025-04-29,Night,TR007,16,896
2025-04-29,Night,TR008,30,1380
2025-04-29,Night,TR009,13,585
2025-04-29,Night,TR010,25,1150
2025-04-29,Night,TR011,33,1551
2025-04-29,Night,TR012,13,650
2025-04-29,Night,TR013,29,1827
2025-04-29,Night,TR014,17,935
2025-04-29,Night,TR015,29,1740
2025-04-29,Night,TR016,15,915
2025-04-29,Night,TR017,31,1829
2025-04-29,Night,TR018,24,1248
2025-04-29,Night,TR019,32,1984
2025-04-29,Night,TR020,23,1357
2025-04-30,Day,TR001,21,1239
2025-04-30,Day,TR002,14,882
2025-04-30,Day,TR003,23,1288
2025-04-30,Day,TR004,16,880
2025-04-30,Day,TR005,12,744
2025-04-30,Day,TR006,29,1566
2025-04-30,Day,TR007,31,1891
2025-04-30,Day,TR008,14,644
2025-04-30,Day,TR009,17,765
2025-04-30,Day,TR010,25,1375
2025-04-30,Day,TR011,24,1104
2025-04-30,Day,TR012,33,2112
2025-04-30,Day,TR013,25,1125
2025-04-30,Day,TR014,21,1239
2025-04-30,Day,TR015,29,1421
2025-04-30,Day,TR016,30,1920
2025-04-30,Day,TR017,23,1196
2025-04-30,Day,TR018,24,1080
2025-04-30,Day,TR019,24,1080
2025-04-30,Day,TR020,12,672
2025-04-30,Night,TR001,23,1472
2025-04-30,Night,TR002,23,1472
2025-04-30,Night,TR003,30,1530
2025-04-30,Night,TR004,33,1782
2025-04-30,Night,TR005,25,1175
2025-04-30,Night,TR006,16,880
2025-04-30,Night,TR007,18,1008
2025-04-30,Night,TR008,13,650
2025-04-30,Night,TR009,27,1539
2025-04-30,Night,TR010,34,2108
2025-04-30,Night,TR011,30,1350
2025-04-30,Night,TR012,25,1225
2025-04-30,Night,TR013,18,882
2025-04-30,Night,TR014,22,1034
2025-04-30,Night,TR015,24,1152
2025-04-30,Night,TR016,23,1311
2025-04-30,Night,TR017,16,752
2025-04-30,Night,TR018,30,1770
2025-04-30,Night,TR019,18,1116
2025-04-30,Night,TR020,17,1071
2025-05-01,Day,TR001,14,812
2025-05-01,Day,TR002,12,576
2025-05-01,Day,TR003,21,966
2025-05-01,Day,TR004,22,1078
2025-05-01,Day,TR005,14,896
2025-05-01,Day,TR006,34,2176
2025-05-01,Day,TR007,15,780
2025-05-01,Day,TR008,19,969
2025-05-01,Day,TR009,21,1155
2025-05-01,Day,TR010,23,1150
2025-05-01,Day,TR011,34,2176
2025-05-01,Day,TR012,19,931
2025-05-01,Day,TR013,24,1248
2025-05-01,Day,TR014,34,1802
2025-05-01,Day,TR015,12,564
2025-05-01,Day,TR016,13,676
2025-05-01,Day,TR017,19,1178
2025-05-01,Day,TR018,32,1504
2025-05-01,Day,TR019,33,1848
2025-05-01,Day,TR020,19,1007
2025-05-01,Night,TR001,22,1056
2025-05-01,Night,TR002,31,1395
2025-05-01,Night,TR003,13,650
2025-05-01,Night,TR004,15,690
2025-05-01,Night,TR005,20,1040
2025-05-01,Night,TR006,14,854
2025-05-01,Night,TR007,32,1888
2025-05-01,Night,TR008,24,1512
2025-05-01,Night,TR009,20,1060
2025-05-01,Night,TR010,12,708
2025-05-01,Night,TR011,14,812
2025-05-01,Night,TR012,29,1421
2025-05-01,Night,TR013,26,1326
2025-05-01,Night,TR014,21,1155
2025-05-01,Night,TR015,17,1020
2025-05-01,Night,TR016,21,1134
2025-05-01,Night,TR017,30,1470
2025-05-01,Night,TR018,22,1408
2025-05-01,Night,TR019,21,987
2025-05-01,Night,TR020,18,1152
2025-05-02,Day,TR001,29,1769
2025-05-02,Day,TR002,17,1037
2025-05-02,Day,TR003,21,1260
2025-05-02,Day,TR004,32,1568
2025-05-02,Day,TR005,33,1881
2025-05-02,Day,TR006,28,1680
2025-05-02,Day,TR007,15,885
2025-05-02,Day,TR008,16,800
2025-05-02,Day,TR009,14,672
2025-05-02,Day,TR010,34,1734
2025-05-02,Day,TR011,20,1080
2025-05-02,Day,TR012,28,1568
2025-05-02,Day,TR013,24,1464
2025-05-02,Day,TR014,23,1380
2025-05-02,Day,TR015,32,1856
2025-05-02,Day,TR016,12,600
2025-05-02,Day,TR017,26,1404
2025-05-02,Day,TR018,18,918
2025-05-02,Day,TR019,13,637
2025-05-02,Day,TR020,30,1350
2025-05-02,Night,TR001,31,1581
2025-05-02,Night,TR002,30,1500
2025-05-02,Night,TR003,31,1736
2025-05-02,Night,TR004,31,1426
2025-05-02,Night,TR005,30,1500
2025-05-02,Night,TR006,20,900
2025-05-02,Night,TR007,33,1881
2025-05-02,Night,TR008,34,1904
2025-05-02,Night,TR009,15,765
2025-05-02,Night,TR010,22,1034
2025-05-02,Night,TR011,33,2112
2025-05-02,Night,TR012,24,1344
2025-05-02,Night,TR013,28,1624
2025-05-02,Night,TR014,13,715
2025-05-02,Night,TR015,29,1769
2025-05-02,Night,TR016,25,1550
2025-05-02,Night,TR017,25,1300
2025-05-02,Night,TR018,22,1276
2025-05-02,Night,TR019,32,1568
2025-05-02,Night,TR020,18,1044
2025-05-03,Day,TR001,29,1508
2025-05-03,Day,TR002,26,1170
2025-05-03,Day,TR003,18,1152
2025-05-03,Day,TR004,25,1550
2025-05-03,Day,TR005,17,850
2025-05-03,Day,TR006,34,2176
2025-05-03,Day,TR007,32,1632
2025-05-03,Day,TR008,30,1620
2025-05-03,Day,TR009,31,1922
2025-05-03,Day,TR010,22,1122
2025-05-03,Day,TR011,34,1836
2025-05-03,Day,TR012,21,1218
2025-05-03,Day,TR013,33,1551
2025-05-03,Day,TR014,34,1802
2025-05-03,Day,TR015,12,612
2025-05-03,Day,TR016,22,1276
2025-05-03,Day,TR017,25,1175
2025-05-03,Day,TR018,23,1127
2025-05-03,Day,TR019,18,1062
2025-05-03,Day,TR020,30,1440
2025-05-03,Night,TR001,25,1325
2025-05-03,Night,TR002,19,1121
2025-05-03,Night,TR003,17,1020
2025-05-03,Night,TR004,21,966
2025-05-03,Night,TR005,30,1860
2025-05-03,Night,TR006,24,1416
2025-05-03,Night,TR007,15,765
2025-05-03,Night,TR008,20,1200
2025-05-03,Night,TR009,20,1180
2025-05-03,Night,TR010,19,1083
2025-05-03,Night,TR011,16,896
2025-05-03,Night,TR012,13,767
2025-05-03,Night,TR013,12,768
2025-05-03,Night,TR014,31,1736
2025-05-03,Night,TR015,32,1952
2025-05-03,Night,TR016,15,885
2025-05-03,Night,TR017,20,1240
2025-05-03,Night,TR018,31,1984
2025-05-03,Night,TR019,22,1056
2025-05-03,Night,TR020,14,672
2025-05-04,Day,TR001,34,1904
