Date,Equipment_ID,Reason,Downtime_Hours
2025-12-17,TR012,Refueling,7.3
2025-12-17,TR013,Breakdown,5.9
2025-12-17,TR016,Operator Delay,5.0
2025-12-17,TR020,Operator Delay,2.0
2025-12-17,EX002,Breakdown,1.6
2025-12-17,DR001,Maintenance,2.9
2025-12-17,DR002,Operator Delay,4.9
2025-12-17,DR003,Refueling,2.7
2025-12-18,TR001,Maintenance,4.6
2025-12-18,TR004,Operator Delay,5.7
2025-12-18,TR006,Maintenance,7.1
2025-12-18,TR010,Operator Delay,1.7
2025-12-18,TR012,Weather,5.9
2025-12-18,TR013,Operator Delay,7.7
2025-12-18,TR015,Operator Delay,2.1
2025-12-18,EX002,Weather,2.2
2025-12-18,EX005,Breakdown,6.7
2025-12-18,DR001,Weather,5.1
2025-12-18,DR002,Breakdown,2.9
2025-12-19,TR001,Breakdown,3.2
2025-12-19,TR008,Weather,4.6
2025-12-19,TR014,Operator Delay,5.1
2025-12-19,EX002,Weather,3.9
2025-12-19,EX003,Refueling,1.3
2025-12-19,EX005,Operator Delay,5.2
2025-12-19,DR001,Operator Delay,6.9
2025-12-19,DR003,Weather,5.0
2025-12-20,TR001,Breakdown,3.0
2025-12-20,TR003,Refueling,2.7
2025-12-20,TR004,Weather,3.3
2025-12-20,TR005,Operator Delay,6.6
2025-12-20,TR008,Operator Delay,4.3
2025-12-20,TR014,Refueling,3.2
2025-12-20,TR016,Breakdown,2.4
2025-12-20,TR020,Operator Delay,7.4
2025-12-20,EX002,Operator Delay,4.5
2025-12-20,DR003,Operator Delay,5.2
2025-12-21,TR001,Operator Delay,6.2
2025-12-21,TR002,Refueling,5.9
2025-12-21,TR003,Operator Delay,6.3
2025-12-21,TR012,Breakdown,1.3
2025-12-21,TR015,Weather,4.9
2025-12-21,TR017,Weather,6.7
2025-12-21,TR018,Breakdown,4.4
2025-12-21,TR020,Breakdown,7.7
2025-12-21,EX002,Weather,2.0
2025-12-21,EX004,Maintenance,2.3
2025-12-22,TR001,Weather,5.0
2025-12-22,TR004,Operator Delay,1.5
2025-12-22,TR006,Refueling,5.9
2025-12-22,TR007,Operator Delay,3.6
2025-12-22,TR008,Maintenance,6.4
2025-12-22,TR011,Refueling,3.1
2025-12-22,TR013,Refueling,7.7
2025-12-22,TR015,Operator Delay,4.1
2025-12-22,TR016,Breakdown,5.0
2025-12-22,TR017,Breakdown,6.4
2025-12-22,TR019,Maintenance,3.3
2025-12-22,EX004,Operator Delay,0.6
2025-12-22,EX005,Breakdown,6.7
2025-12-22,DR001,Refueling,2.4
2025-12-23,TR007,Weather,6.0
2025-12-23,TR009,Operator Delay,2.5
2025-12-23,TR014,Maintenance,4.9
2025-12-23,TR015,Maintenance,3.8
2025-12-23,TR020,Weather,7.4
2025-12-23,EX003,Weather,6.0
2025-12-23,DR001,Breakdown,6.5
2025-12-24,TR001,Operator Delay,7.5
2025-12-24,TR002,Weather,1.8
2025-12-24,TR005,Refueling,7.5
2025-12-24,TR007,Operator Delay,7.1
2025-12-24,TR009,Breakdown,7.8
2025-12-24,TR010,Breakdown,1.9
2025-12-24,TR013,Weather,6.2
2025-12-24,TR016,Operator Delay,7.2
2025-12-24,TR019,Operator Delay,1.7
2025-12-24,EX001,Weather,5.7
2025-12-24,EX002,Breakdown,5.3
2025-12-25,TR004,Operator Delay,6.8
2025-12-25,TR006,Maintenance,1.5
2025-12-25,TR010,Operator Delay,7.7
2025-12-25,TR015,Refueling,2.8
2025-12-25,TR016,Refueling,2.1
2025-12-25,EX001,Refueling,3.2
2025-12-25,EX004,Breakdown,2.6
2025-12-25,DR003,Operator Delay,1.3
2025-12-26,TR005,Breakdown,0.7
2025-12-26,TR006,Refueling,7.9
2025-12-26,TR007,Breakdown,1.5
2025-12-26,TR010,Maintenance,1.5
2025-12-26,TR011,Maintenance,5.6
2025-12-26,TR013,Refueling,0.6
2025-12-26,TR015,Operator Delay,0.7
2025-12-26,TR017,Operator Delay,4.1
2025-12-26,TR020,Breakdown,2.8
2025-12-26,EX002,Refueling,4.3
2025-12-26,EX005,Maintenance,6.4
2025-12-27,TR007,Breakdown,0.9
2025-12-27,TR008,Weather,4.1
2025-12-27,TR010,Weather,4.0
2025-12-27,TR015,Breakdown,0.7
2025-12-27,TR018,Maintenance,5.7
2025-12-27,EX001,Maintenance,7.6
2025-12-27,EX003,Weather,7.5
2025-12-27,DR002,Refueling,7.2
2025-12-28,TR002,Breakdown,3.7
2025-12-28,TR006,Operator Delay,5.8
2025-12-28,TR009,Breakdown,2.7
2025-12-28,TR010,Operator Delay,0.8
2025-12-28,TR011,Refueling,0.8
2025-12-28,TR016,Weather,3.8
2025-12-28,EX001,Maintenance,7.6
2025-12-28,EX004,Operator Delay,6.8
2025-12-28,EX005,Weather,5.6
2025-12-28,DR001,Breakdown,3.4
2025-12-28,DR002,Maintenance,2.1
2025-12-29,TR001,Breakdown,4.7
2025-12-29,TR003,Breakdown,0.9
2025-12-29,TR009,Refueling,7.5
2025-12-29,TR010,Weather,4.0
2025-12-29,TR013,Weather,1.7
2025-12-29,TR016,Weather,4.4
2025-12-29,TR017,Operator Delay,0.6
2025-12-29,TR019,Weather,2.5
2025-12-29,EX001,Refueling,5.8
2025-12-29,EX002,Operator Delay,4.3
2025-12-29,EX005,Maintenance,0.8
2025-12-29,DR001,Weather,2.2
2025-12-29,DR002,Breakdown,4.5
2025-12-29,DR003,Operator Delay,6.3
2025-12-30,TR003,Weather,4.5
2025-12-30,TR004,Breakdown,7.3
2025-12-30,TR007,Weather,2.5
2025-12-30,TR008,Weather,0.6
2025-12-30,TR015,Breakdown,6.9
2025-12-30,EX001,Weather,2.5
2025-12-30,EX003,Breakdown,5.5
2025-12-31,TR002,Refueling,7.5
2025-12-31,TR011,Weather,2.4
2025-12-31,TR015,Maintenance,5.5
2025-12-31,TR020,Operator Delay,4.3
2025-12-31,EX001,Breakdown,7.3
